,url,full_text,user_id_str,truncated_full_text,month,day,year
3147,https://twitter.com/devijantan/status/991104523610611712,@SpeakerPlain @devinlandin @chrislhayes CIA overthrow democratically elected government of Iran and Prime Minister Mohammed Mossadegh and installed totalitarian Shah Mohammed Reza Pahlavi in 1953. (operation Ajax).,423876329,,Apr,30,2018
3148,https://twitter.com/MelcherSarah/status/991104517834969088,"my boss lady was like “why are they teaching iran kids how to swim, what are they gonna do after they learn?” i was shook, there was one girl MAYBE possibly foreign who was 2!!!!!!!",1319469920,,Apr,30,2018
3149,https://twitter.com/MsMacAttack321/status/991104514630402048,"Cue the creepy music. Obama lied &amp; more than likely knew Iran was covering. Ben is pretty good at tweets that haven't aged well. 
#IranLied 
#MondayMotivation 
#ObamaLied https://t.co/NCouiUFSLt",331825712,,Apr,30,2018
3150,https://twitter.com/trex9123/status/991104510729711616,@GlennThrush @AriFleischer @netanyahu Nothing in the Iran agreement depends on or requires the other parties to believe anything Iran says.,464095397,,Apr,30,2018
3151,https://twitter.com/PopescuCo/status/991104459408261120,"Iran nuclear deal is dead. Americans don't realise the consequences even if the deal was not perfect. Watch Russia, China, Iran deal to counteract Trump, Netanyahu. I also expect EU to split sooner from US on Russia sanctions.",369786451,,Apr,30,2018
3152,https://twitter.com/Joyce_Karam/status/991104443985866752,White House: #Netanyahu Presentation consistent with US facts that #Iran has clandestine nuclear weapons program https://t.co/GA3EYEM0aS,42407972,,Apr,30,2018
3153,https://twitter.com/DrolSnokie/status/991104438936002562,@hardball @mitchellreports Dog and pony show from Israel to set the stage for Trumps soon to come insane actions on Iran.,1662232466,,Apr,30,2018
3154,https://twitter.com/lisajonesville4/status/991104438206021632,@markknoller @TVAmy @PressSec Yes they have the proof. The Iranian people r protesting every day. I believe they will gain freedom themselves. Uranium Putin got from Clinton wound up in Iran. Research it.,854491243224588288,,Apr,30,2018
3155,https://twitter.com/BakerDeborah600/status/991104436519911424,JOE DONNELLY FUNDED IRAN WITH AMERICAN MONEY,828687312062136320,,Apr,30,2018
3156,https://twitter.com/ReporteNi/status/991104430455054336,"(@odin_freya) @WillTiffer @Canal6Nicaragua Esas glorias pasadas....¿dónde quedarán?¿dónde irán?..OS LO DIGO YO: ¡¡AL INFIERNO QUE YO YA LES PREPARÉ!!! DÍGAME, ESTIMADO ¿DE QUÉ LADO VA A QUERER ESTAR..DE SU AMO VIOLADOR O DEL MÍO?... https://t.co/B9cSRtFFnM https://t.co/jkaKkttMkL",434585942,,Apr,30,2018
