url,created_at,full_text,user_id_str,user/location
https://twitter.com/Lionheart/status/1443721861494460417,Thu Sep 30 23:38:09 +0000 2021,Happy National Day to my friends in China (where it's already October 1st)! Enjoy the week and safe travels. https://t.co/tVrjmaioah,31230349,NY
https://twitter.com/eshaLegal/status/1443722511796027393,Thu Sep 30 23:40:44 +0000 2021,"""China"" means HK, PRC and Taiwan.

Also, they have been declining heavily..and 20k/millions is nothing! https://t.co/RFZKoXrqhE",2465958361,"New Hampshire, NH"
https://twitter.com/poetWOAgun/status/1443725207080878089,Thu Sep 30 23:51:27 +0000 2021,"Q: Why are a record number of cargo ships stuck outside of Los Angeles?
A: Because we buy too many crappy products from China
--

Q: With this traffic jam are we vulnerable to smuggling of Terrorists, dirty bombs, drugs?
A: Yes. Biden easing custom checks https://t.co/Qt7OujZfyZ",822444348977463296,"Sacramento, California"
https://twitter.com/BaronBlacky/status/1443724038677807104,Thu Sep 30 23:46:48 +0000 2021,"Tony Abbott says China tensions should not prevent Taiwan joining trade pact https://t.co/zU3uYf7wCP 
👍🇦🇺👏👏👏👏👏👏👏👏👏👏",324181192,VA US
https://twitter.com/HumanEvents/status/1443721579733585920,Thu Sep 30 23:37:02 +0000 2021,Only Those Living in China Allowed to Attend 2022 Winter Games in Beijing https://t.co/Ls0BqGagJw,65146567,us
https://twitter.com/audasgrant/status/1443721189008896002,Thu Sep 30 23:35:29 +0000 2021,"Spot on Michael…”war with China is nothing more than a grotesque proposition, scaremongering by the weapons lobby and media to distract from corruption and mismanagement at home by the LNP. Media war porn.”",2536575654,"Las Vegas, Nevada"
https://twitter.com/rflowers837/status/1443725782841532416,Thu Sep 30 23:53:44 +0000 2021,@BreitbartNews She ever heard of china?,2870091941,us
https://twitter.com/zg4ever/status/1443722137743859712,Thu Sep 30 23:39:15 +0000 2021,Driver in China successfully sues Tesla for fraud https://t.co/Y9Qe65ZjG9 via @AJEnglish,197279172,U.S.A
https://twitter.com/BeautifulJDZ/status/1443720492423147521,Thu Sep 30 23:32:43 +0000 2021,"This is the immersive interactive show ""Tea Market in Tang Dynasty"" in Jingdezhen Gaoling China Village, which takes you through the Tang Dynasty.#chinanationalday @cultureCHN @BeautyJiangxi",1385185772819472387,Nevada
https://twitter.com/DeanMThomson/status/1443721922035044355,Thu Sep 30 23:38:23 +0000 2021,"Reflecting on my time lecturing in China, before the pandemic hit. The city I miss most is probably Xian. Thought I'd share a couple of pictures. https://t.co/uf8tUfohBr",892032913,"Louisiana, LA"
https://twitter.com/PropertySharem1/status/1443726005986738190,Thu Sep 30 23:54:37 +0000 2021,"Evergrande tries to reassure investors by claiming it has resumed work on 46 real estate projects in cities across China.

https://t.co/kAartUaN4E",1275661569083543552,U.S.A
https://twitter.com/JeffSnider_EDU/status/1443721742745325569,Thu Sep 30 23:37:41 +0000 2021,"Not just fewer new orders for several regions of American manufacturing. This inventory problem has a planetary reach. 

China with some sobering, inventory-story PMI #s yesterday. 

First, the non-manu rebounded from COVID Aug, but still downtrend.

https://t.co/PlUuMD4IkM",2511153668,"Dallas, Texas"
https://twitter.com/Nekomagic/status/1443724098996092931,Thu Sep 30 23:47:02 +0000 2021,VOCALOID4 Library – Stardust China Dress Ver. PVC figure by MEDIUM5 (@quad_stardust) https://t.co/EjeL73xnK4 #anime #figure #figures #actionfigures,174409943,SD US
https://twitter.com/GoodVibePolitik/status/1443722656738693133,Thu Sep 30 23:41:19 +0000 2021,"The USSR faced NATO
China is facing AUKUS 

History doesn’t repeat itself, but it sure does rhyme.",3240330844,"Albuquerque, New Mexico"
https://twitter.com/AmendolaraToma/status/1443721462183968785,Thu Sep 30 23:36:34 +0000 2021,"@citsecurities Look everyone! Another very old article as proof they did nothing wrong. (written before the leaked docs)
And ignore all the other times they got busted or kicked out of China. That was the past. But not the past that serves as a good post. https://t.co/mQ5BKJrkC0",1354965738994298882,"Fort Worth, Texas"
https://twitter.com/NewsnetScotland/status/1443717760509485056,Thu Sep 30 23:21:51 +0000 2021,Bloomberg:  China’s central government ordered the country’s top state-owned energy companies to secure supplies for this winter AT ALL COSTS.  Major global energy and climate change article coming soon on Newsnet,126628908,"Missouri, MO"
https://twitter.com/abcnews/status/1443721934135443463,Thu Sep 30 23:38:26 +0000 2021,WA Premier Mark McGowan accuses eastern states of failing to appreciate China https://t.co/jTj4JLlZNO,2768501, 
https://twitter.com/realTuckFrumper/status/1443722336583110656,Thu Sep 30 23:40:02 +0000 2021,U.S. trade chief: Biden will leverage Trump-era tariffs to confront China https://t.co/lBLWfgisFX,55060090,"San Jose, California"
https://twitter.com/dks6720/status/1443722858224500752,Thu Sep 30 23:42:07 +0000 2021,"@ArtifactsHub Swaskita is a holy sign in Hinduism in India.
What's this doing in China?",1707387456,"Raleigh, North Carolina"
https://twitter.com/yiqinfu/status/1443726599044546571,Thu Sep 30 23:56:59 +0000 2021,"How could people in these two countries understand each other?

China: 93% value security over freedom; 95% have confidence in their central government

U.S.: 71% value freedom over security; 31% have confidence in their central government

(the U.S. poll was conducted in 2017) https://t.co/DGa53g5l63",18262382,RI
https://twitter.com/hkfp/status/1443726755760521216,Thu Sep 30 23:57:36 +0000 2021,"HKFP_Live: China National Day Ceremony at Bauhinia Square, Hong Kong: https://t.co/ZhXTJ4XRvr https://t.co/ui3RD3jotJ",3071162052,U.S.A
https://twitter.com/Reuters/status/1443721759056871427,Thu Sep 30 23:37:45 +0000 2021,LIVE: Hong Kong marks China’s National Day with flag raising and reception hosted by Chief Executive Carrie Lam https://t.co/P0HMqxifsv,1652541,"Minnesota, MN"
