"created_at","url","user_id_str","full_text"
"Tue Dec 29 18:47:02 +0000 2020","https://twitter.com/9NewsNancy/status/1343991934830833664","454513795","🚨CHINA LIED PEOPLE DIED🚨

REPORT: Wuhan Coronavirus Infections Likely ’10 Times Higher’ Than Reported by Chinese Government

REMEMBER 

💥 COMMUNIST CHINA NEVER TELLS THE TRUTH💥
https://t.co/kDZUYBTtA5"
"Wed Dec 30 11:26:48 +0000 2020","https://twitter.com/lordRsBiscuits/status/1344243537341247490","2498382106","Well, to think its only just over a year since the Chinese government started arresting people for talking about the new Covid-19 Coronavirus. https://t.co/e886uTJ4cR"
"Wed Dec 30 20:15:52 +0000 2020","https://twitter.com/erinscafe/status/1344376679964180480","19683903","Imagine being an American politician and calling out the Chinese government for their failure to contain the pandemic. https://t.co/mdetyw0dyz"
"Tue Dec 29 07:50:51 +0000 2020","https://twitter.com/MoHEmv/status/1343826800883892226","1066608418692026368","We are pleased to announce the availability of the Chinese Government Scholarship 2021/2022, to study in China.

For more information please visit: 
https://t.co/54pqc1ZIPh

https://t.co/NNnqARj6Wf

https://t.co/dYI90K8xII https://t.co/EwGhbgbYyB"
"Wed Dec 30 03:06:29 +0000 2020","https://twitter.com/seanhannity/status/1344117626084220928","41634520","REPORT: Wuhan Coronavirus Infections Likely ’10 Times Higher’ Than Reported by Chinese Government https://t.co/G1OHD7up01"
"Wed Dec 30 15:56:24 +0000 2020","https://twitter.com/excitebikee/status/1344311383870099459","1009434817870598145","I’m not a conspiracy theorist but thinking the Chinese government created the virus isn’t even a crazy thought"
"Wed Dec 30 13:15:02 +0000 2020","https://twitter.com/MinnesotaMiners/status/1344270771934228480","851969019372548096",".@JoeBiden You were right when you told the auto worker in Michigan that you don't work for him. We all know that you work for the Chinese government &amp; are the true Manchurian Candidate. You must never attain the office of President or our Republic will be lost. @MinnesotaMiners https://t.co/4721nvTB5K"
"Tue Dec 29 16:51:40 +0000 2020","https://twitter.com/liqiangnyc/status/1343962903741915136","42044971","The Chinese government helps Apple suppliers suppress workers demanding wages https://t.co/tQd1gQzWM2"
"Wed Dec 30 18:57:24 +0000 2020","https://twitter.com/CUyghurs/status/1344356934783217665","1060647489945133056","""My mother’s treatment at the hands of the #Chinese government is further evidence of the regime’s determination to eliminate Uyghur professionals &amp; intellectuals, striking another blow at the survival of #Uyghur culture.""-@ziba116 speaks on her mother's reported prison sentence. https://t.co/znzjMtQIm3"
"Wed Dec 30 03:54:06 +0000 2020","https://twitter.com/restyworo/status/1344129608346599424","1703773728","An Indonesian fisherman recently nabbed what appears to be a Chinese underwater drone, raises questions about whether the Chinese government is discreetly conducting underwater surveys of routes between the South China Sea and the Indian Ocean. https://t.co/xrjYV4S8Xx"
"Wed Dec 30 19:42:46 +0000 2020","https://twitter.com/AmySwearer/status/1344368349191565313","66811907","Stop. Parroting. CCP. Propaganda. 

No one living in Wuhan is going to risk the wrath of the Chinese government by saying anything *except* this to U.S. media."
"Mon Dec 28 19:46:04 +0000 2020","https://twitter.com/EffortCapital/status/1343644406520426496","2543419093","Whatever you think of the Chinese government - their recent actions surrounding Alibaba/Ant Financial is super bullish for #VeChain IMO.

This should foster competition for other startups in the area purposely getting government blockchain projects.

https://t.co/VuSak1I06S"
