url,created_at,user_id_str,full_text,user/location
https://twitter.com/David_Mulroney/status/1245051086525935621,Tue Mar 31 18:11:25 +0000 2020,2255210942,Twitter bans Web Summit ad promoting Chinese government statement https://t.co/vbRWnxwCBX via @IrishTimes,LA
https://twitter.com/ChuckRossDC/status/1245055224802410496,Tue Mar 31 18:27:52 +0000 2020,119837703,Chinese government finally admits it has not reported asymptomatic COVID-19 cases. https://t.co/aWhgemlrzD,U.S.A
https://twitter.com/jchatterleyCNN/status/1244986538758373380,Tue Mar 31 13:54:56 +0000 2020,497262990,Chinese government data suggests that manufacturing has rebounded in March. @JDefteriosCNN joins @firstmove with the details. #COVID19 #China https://t.co/Ua1cXcNVGf,"Alaska, AK"
https://twitter.com/JEyal_RUSI/status/1245088997703061504,Tue Mar 31 20:42:04 +0000 2020,555299478,"""US' coronavirus death toll surpasses China's"". Or, more accurately, US mortality statistics overtake the fake figures produced by a Chinese government which lied about the epidemic from the start https://t.co/jbkrdsxP9s via @BBCNews",California
https://twitter.com/Mark3Ds/status/1245036168112201729,Tue Mar 31 17:12:08 +0000 2020,1242570896,"@TerryGlavin @FP_Champagne @EvanLSolomon @RosieBarton @VassyKapelos @MercedesGlobal @DavidStaplesYEG @tomblackwellNP @CanadaChina @RobertFife @mfisheroverseas @nspector4 @GovCanHealth @PHAC_GC @CPHO_Canada @IndoPac_Info @mhmck 1/ #COVID19--in Australia ""staff from the Chinese government-backed global property giant #GreenlandGroup were instructed to put their normal work on hold and source bulk supplies of essential medical items [e.g. surgical masks] to ship back to #China"" https://t.co/JqPn69TcM9",United States
https://twitter.com/nytimesbusiness/status/1245055534916648960,Tue Mar 31 18:29:06 +0000 2020,1754641,"The disappearance of Ren Zhiqiang, a longtime critic of the Chinese government, adds to fears that China is sliding backward and abandoning the reforms that saved it from extreme poverty and international isolation https://t.co/d2UI1lpdPL","Nevada, NV"
https://twitter.com/MatthewBetley/status/1245136359813189633,Tue Mar 31 23:50:16 +0000 2020,2979242392,"Wow. Such a huge loss... Hey, Chinese Government, this is your daily ""you suck"" - YOU SUCK. Every time I hear of another death, I and most Americans know that blood is on your #ChineseCommunistParty 's head. I pray you pay.","Phoenix, Arizona"
https://twitter.com/SirajAHashmi/status/1245022770389532672,Tue Mar 31 16:18:54 +0000 2020,1129762164,Even when the Chinese government is trying to tell the truth they're still lying.,KY
https://twitter.com/SFTHQ/status/1245044456816082946,Tue Mar 31 17:45:04 +0000 2020,20443232,"""The Chinese government has waged a months-long disinformation campaign to portray itself as the country that defeated the virus, when it attempted to hide it for months.""

https://t.co/LBbnwgWSNG",VT US
https://twitter.com/Johnbroaders/status/1244970803663384577,Tue Mar 31 12:52:24 +0000 2020,172876480,@hapennyplace @LeoVaradkar Obviously haven’t read the article. “It clarified that separate material donated by the Chinese government and technology and retail group Alibaba did not include products from Shenzhen Bioeasy.”,"Rhode Island, RI"
https://twitter.com/CBS12/status/1245033384843325440,Tue Mar 31 17:01:05 +0000 2020,15606755,"The Florida senator has been vocal about his doubts that the Chinese government is accurately reporting cases.
https://t.co/Rrpjep2MQQ","San Jose, California"
https://twitter.com/WilliamYang120/status/1245028860845944832,Tue Mar 31 16:43:06 +0000 2020,365216346,"Latest for @dwnews - As #China tries to re-open #Wuhan after more than 2 months of enforced lockdown, the city's residents remain highly doubtful about the #COVID19 data that the Chinese government has been sharing. https://t.co/vf8F2Hwv0a",PA
https://twitter.com/HRF/status/1245099551310196738,Tue Mar 31 21:24:00 +0000 2020,57041360,"Mr. Ren was not your typical dissident — he was a decades-long member of the CCP and well-connected among party elites. He disappeared this month after writing an essay critical of the Chinese government’s response to the coronavirus outbreak. 

https://t.co/ctQbP8vP4L","Hawaii, HI"
https://twitter.com/FRCdc/status/1245043741028745218,Tue Mar 31 17:42:14 +0000 2020,18163042,"We must call out two of the main culprits who helped it (#COVID19) spread: Beijing and Tehran. 
""The Chinese government is playing us all for fools and they need to come clean, owning their culpability in the pre-pandemic phases of COVID-19."" @Algemeiner  https://t.co/h0bGyT3e5l",MN US
https://twitter.com/SirajAHashmi/status/1245061090452660233,Tue Mar 31 18:51:10 +0000 2020,1129762164,The coronavirus was an April Fools’ Day prank by the Chinese government on the United States and the rest of the world. https://t.co/5fURJkTORc,United States
https://twitter.com/WSJecon/status/1244987847448367105,Tue Mar 31 14:00:08 +0000 2020,16334857,Huawei chairman says the U.S. should expect countermeasures from China if it further restricts the tech giant’s access to suppliers. “I think the Chinese government will not just stand by.” https://t.co/y7B6e7hg42,"Ohio, OH"
https://twitter.com/PENamerica/status/1245064071453585408,Tue Mar 31 19:03:01 +0000 2020,15469000,"#RenZhiqiang, a Chinese former real estate tycoon and member of the Communist Party of China, vanished this month after writing an essay critical of the Chinese government’s response to the coronavirus outbreak. https://t.co/vBIc6gKwCg","Philadelphia, Pennsylvania"
https://twitter.com/amconmag/status/1245123711973429250,Tue Mar 31 23:00:00 +0000 2020,35511525,"""What might the Chinese government do if it were displeased with something that ran on MSNBC? Perhaps they’d have a tense conversation with their partners at 30 Rockefeller Plaza about the forthcoming slate of movie releases in China."" https://t.co/KmHDNfa0af",New Hampshire
https://twitter.com/anderscorr/status/1245124627136905217,Tue Mar 31 23:03:39 +0000 2020,93071370,"@texbrodave1 @wethemx @rlaattorney @sheilaaj ""Medicom, a Canadian manufacturer, has three factories in China, but the Chinese government has requisitioned all production and nothing is being exported, according to the company's COO, Guillaume Laverdure."" - CNN https://t.co/OQubF3anaR",ID
https://twitter.com/amconmag/status/1245083444180328449,Tue Mar 31 20:20:00 +0000 2020,35511525,"If the Chinese government had been honest and supplied reliable data, there could have been 95 percent fewer coronavirus cases around the world. That’s the difference between a viral outbreak and a global pandemic. https://t.co/EgzOy21qOB",us
https://twitter.com/SInow/status/1245002948175953921,Tue Mar 31 15:00:08 +0000 2020,28370738,The Chinese government has reportedly issued an order restricting the return of team sports to competition https://t.co/eHaD6LwBmn,"West Virginia, WV"
https://twitter.com/BBCWorld/status/1768792339688968388,Sat Mar 16 00:12:11 +0000 2024,742143,Secret Ukrainian school in Russian-occupied territory https://t.co/SbQ20nT0cW,"Virginia, VA"
https://twitter.com/BBCWorld/status/1768781812791193623,Fri Mar 15 23:30:21 +0000 2024,742143,Rare white-tailed eagle shot dead in County Roscommon https://t.co/rYDlK9VZoZ,WA US
https://twitter.com/BBCWorld/status/1768780111858307529,Fri Mar 15 23:23:35 +0000 2024,742143,Real estate fees could fall after settlement with US agents https://t.co/qIZ6WxYZ1k,Utah
https://twitter.com/BBCWorld/status/1768776055324610766,Fri Mar 15 23:07:28 +0000 2024,742143,Canada's Justin Trudeau says he thinks daily about leaving 'crazy job' https://t.co/Ld8fgqDjUP,"Baltimore, Maryland"
https://twitter.com/BBCWorld/status/1768771894046527807,Fri Mar 15 22:50:56 +0000 2024,742143,Russia election: Polling booth set on fire on voting day https://t.co/F8fHF4zXyj,"Utah, UT"
https://twitter.com/BBCWorld/status/1768754932490854402,Fri Mar 15 21:43:32 +0000 2024,742143,Cara Delevingne's LA home destroyed by fire https://t.co/6Ia0xP7hb3,us
https://twitter.com/BBCWorld/status/1768748600647884967,Fri Mar 15 21:18:22 +0000 2024,742143,Donald Trump's first criminal trial delayed https://t.co/gp6YhGPPW1,"Nevada, NV"
https://twitter.com/BBCWorld/status/1768736949022474368,Fri Mar 15 20:32:04 +0000 2024,742143,"How much aid is getting into Gaza, and how? https://t.co/nHAurX66Ot",us
https://twitter.com/BBCWorld/status/1768735690072768714,Fri Mar 15 20:27:04 +0000 2024,742143,Gaza aid reaches shore in first sea delivery https://t.co/j10k2hZlfV,"Las Vegas, Nevada"
https://twitter.com/BBCWorld/status/1768733438473818301,Fri Mar 15 20:18:07 +0000 2024,742143,Hungary's Orban vows surge to right in US and Europe https://t.co/8W6XmG1JE9,CT
https://twitter.com/BBCWorld/status/1768730651895763410,Fri Mar 15 20:07:03 +0000 2024,742143,Irish PM pushes Biden for immediate Gaza ceasefire https://t.co/rkNsvyFRdN,MS
https://twitter.com/BBCWorld/status/1768729188503077182,Fri Mar 15 20:01:14 +0000 2024,742143,"NYC subway rider shot with own gun during rush-hour fight, say police https://t.co/Gvhog8A8Mj",U.S.A
https://twitter.com/BBCWorld/status/1768718897467769210,Fri Mar 15 19:20:21 +0000 2024,742143,The moment towering smokestacks demolished in Michigan https://t.co/He0pX5jknn,NH
https://twitter.com/BBCWorld/status/1768717992383086655,Fri Mar 15 19:16:45 +0000 2024,742143,SXSW: Super Furry Animals' Gruff Rhys pulls out of festival in protest https://t.co/unmQNZuLUp,"Atlanta, Georgia"
https://twitter.com/BBCWorld/status/1768716583642304525,Fri Mar 15 19:11:09 +0000 2024,742143,Boeing tells pilots to check seats after Latam plane incident https://t.co/yroUgrVOWI,us
https://twitter.com/BBCWorld/status/1768709263998792111,Fri Mar 15 18:42:04 +0000 2024,742143,The battle between farmers in West Bank pitting Israel against the US https://t.co/su1PTa7847,"Las Vegas, Nevada"
https://twitter.com/BBCWorld/status/1768708916597203048,Fri Mar 15 18:40:41 +0000 2024,742143,Champions League quarter-finals: Five match-ups to look forward to https://t.co/VZzsNudYHm,"North Dakota, ND"
https://twitter.com/BBCWorld/status/1768704917454090418,Fri Mar 15 18:24:47 +0000 2024,742143,Ukrainian refugee shares life in the UK on TikTok https://t.co/qeWYXlBUMC,"Oklahoma City, Oklahoma"
https://twitter.com/BBCWorld/status/1768703777668751603,Fri Mar 15 18:20:16 +0000 2024,742143,Israel downplays truce prospects after Hamas response https://t.co/XQgysyboVv,us
https://twitter.com/BBCWorld/status/1768697446115188901,Fri Mar 15 17:55:06 +0000 2024,742143,What next as chaos and violence engulf Haiti? https://t.co/2CbRZ20TUD,us
https://twitter.com/BBCWorld/status/1768692501492162914,Fri Mar 15 17:35:27 +0000 2024,742143,McDonald's blames global outage on third party https://t.co/C0u4Em5oT2,MS
https://twitter.com/BBCWorld/status/1768691926335725937,Fri Mar 15 17:33:10 +0000 2024,742143,Nigerian music star Simi: No amapiano from me https://t.co/Ge5iFuNhuj,us
https://twitter.com/BBCWorld/status/1768691468812583193,Fri Mar 15 17:31:21 +0000 2024,742143,Palestinian president appoints long-time adviser as prime minister https://t.co/xdru3LB6H5,Wyoming
https://twitter.com/BBCWorld/status/1768690489186791525,Fri Mar 15 17:27:27 +0000 2024,742143,"Fani Willis can stay on Trump election case if lawyer steps aside, judge rules https://t.co/SWLOq5CaVa",U.S.A
https://twitter.com/BBCWorld/status/1768682110565400598,Fri Mar 15 16:54:10 +0000 2024,742143,Ukraine-Russia war: Medic among 16 killed in Odesa missile strikes https://t.co/Hmy2nliIxp,"Fort Worth, Texas"
https://twitter.com/BBCWorld/status/1768681317481259466,Fri Mar 15 16:51:01 +0000 2024,742143,Norfolk County Council leads £385m Apple class action win https://t.co/KjHTZaOggs,AZ US
https://twitter.com/BBCWorld/status/1768651417164607961,Fri Mar 15 14:52:12 +0000 2024,742143,Russia election: Arrests for vandalism as ballot boxes targeted in Putin vote https://t.co/NVbzR2iE5C,"West Virginia, WV"
https://twitter.com/BBCWorld/status/1768642390531735668,Fri Mar 15 14:16:20 +0000 2024,742143,Three dead after tornadoes sweep across Ohio and Indiana https://t.co/EiwueuOtKd,"San Antonio, Texas"
https://twitter.com/BBCWorld/status/1768635273254973596,Fri Mar 15 13:48:03 +0000 2024,742143,"Tornadoes and funnel clouds hit Ohio, Indiana and Kentucky https://t.co/MUSRTj1MFE",us
https://twitter.com/BBCWorld/status/1768633742573064631,Fri Mar 15 13:41:58 +0000 2024,742143,Father of school gunman convicted of manslaughter https://t.co/5BYf68ChYG,"Milwaukee, Wisconsin"
https://twitter.com/BBCWorld/status/1768626481339535491,Fri Mar 15 13:13:07 +0000 2024,742143,Olubadan of Ibadan: Nigerian philosopher and monarch dies aged 81 https://t.co/Bb61eJKF15,U.S.A
https://twitter.com/BBCWorld/status/1768623382319255675,Fri Mar 15 13:00:48 +0000 2024,742143,"Kenya Revenue Authority (KRA) faces probe over pregnancy, HIV tests for recruits https://t.co/MOUgL5Ihjk","Alabama, AL"
https://twitter.com/BBCWorld/status/1768590084406739210,Fri Mar 15 10:48:29 +0000 2024,742143,Ukraine war: Europe split clouds Macron talks with Scholz in Berlin https://t.co/qp9pbjZRFz,Hawaii
https://twitter.com/BBCWorld/status/1768585652495421758,Fri Mar 15 10:30:52 +0000 2024,742143,RT @BBCBreaking: McDonald's customers in UK and other countries unable to order in many restaurants as fast food giant confirms technical i…,"South Dakota, SD"
https://twitter.com/BBCWorld/status/1768583716094230820,Fri Mar 15 10:23:11 +0000 2024,742143,Man dies after being hit by a lorry in Donegal https://t.co/xFf7wtPdNz,"Portland, Oregon"
https://twitter.com/BBCWorld/status/1768575321228370323,Fri Mar 15 09:49:49 +0000 2024,742143,Squid Game actor O Yeong-su found guilty of sexual misconduct https://t.co/fQb8omGGzU,"South Carolina, SC"
https://twitter.com/BBCWorld/status/1768559804853715125,Fri Mar 15 08:48:10 +0000 2024,742143,Bees force Carlos Alcaraz and Alexander Zverev off court at Indian Wells https://t.co/rd64ct10V2,U.S.A
https://twitter.com/BBCWorld/status/1768552897498038280,Fri Mar 15 08:20:43 +0000 2024,742143,Indian Wells: Bees swarm court as Carlos Alcaraz beats Alexander Zverev https://t.co/LkcjJhhclG,"Tucson, Arizona"
https://twitter.com/BBCWorld/status/1768551892643094537,Fri Mar 15 08:16:43 +0000 2024,742143,Japan PM Kishida slams ruling party event with scantily-clad dancers https://t.co/cdadAOTsHG,United States
https://twitter.com/BBCWorld/status/1768543078875378164,Fri Mar 15 07:41:42 +0000 2024,742143,Ousmane Sonko and Bassirou Diomaye Faye: Senegal opposition leaders freed ahead of election https://t.co/iQvkGlz6Dz,NE US
https://twitter.com/BBCWorld/status/1768527822656618872,Fri Mar 15 06:41:05 +0000 2024,742143,Can Sweden keep its edge in the music industry? https://t.co/HgkOiozbjz,United States
https://twitter.com/BBCWorld/status/1768526358106304943,Fri Mar 15 06:35:16 +0000 2024,742143,Danielle McLaughlin murder trial 'end in sight' https://t.co/EyREAJ4YTO,U.S.A
https://twitter.com/BBCWorld/status/1768524165332562402,Fri Mar 15 06:26:33 +0000 2024,742143,A ball of barnacles wins wildlife photo award https://t.co/lUD9Jfen07,U.S.A
https://twitter.com/BBCWorld/status/1768523985669521761,Fri Mar 15 06:25:50 +0000 2024,742143,Asbestos 'found after removal' in Latvia army site https://t.co/ZwmA7rHVR4,IL
https://twitter.com/BBCWorld/status/1768520593807196408,Fri Mar 15 06:12:21 +0000 2024,742143,Charity's warning after asylum seeker death decision https://t.co/fwcqwoTMbr,United States
https://twitter.com/BBCWorld/status/1768513639512776755,Fri Mar 15 05:44:43 +0000 2024,742143,Electoral Bonds: Lottery company among India's top political donors https://t.co/ErXnfUxdE0,ND US
https://twitter.com/BBCWorld/status/1768496445420704134,Fri Mar 15 04:36:24 +0000 2024,742143,Alec Baldwin's lawyers ask judge to dismiss Rust manslaughter charges https://t.co/OG19c88axi,"Florida, FL"
https://twitter.com/BBCWorld/status/1768461594617426231,Fri Mar 15 02:17:55 +0000 2024,742143,Australian farm grows world's biggest blueberry https://t.co/YiXu0YqkJz,us
https://twitter.com/BBCWorld/status/1768430420452835681,Fri Mar 15 00:14:02 +0000 2024,742143,What Russians are being told about Putin's re-election https://t.co/Kw13FgOSgC,U.S.A
https://twitter.com/BBCWorld/status/1768427003147903048,Fri Mar 15 00:00:27 +0000 2024,742143,Shoehi Ohtani: Baseball superstar unveils identity of new wife https://t.co/umBPLjDMiE,"San Diego, California"
https://twitter.com/BBCWorld/status/1768402738038087688,Thu Mar 14 22:24:02 +0000 2024,742143,Vice-President Kamala Harris tours abortion clinic in historic first https://t.co/anpZUjiDwo,"Las Vegas, Nevada"
https://twitter.com/BBCWorld/status/1768401876305805555,Thu Mar 14 22:20:37 +0000 2024,742143,Bengaluru: Water crisis shakes India’s Silicon Valley https://t.co/uvSSJcH83b,"New York, New York"
https://twitter.com/BBCWorld/status/1768400634036814327,Thu Mar 14 22:15:41 +0000 2024,742143,Al-Shabaab attacks hotel in Somali capital https://t.co/bxzJkIyXlW,U.S.A
https://twitter.com/BBCWorld/status/1768400482207211569,Thu Mar 14 22:15:04 +0000 2024,742143,Kamila Valieva: Russian figure skater given 56 medications and supplements over two years https://t.co/TWKMBU22ZT,"San Diego, California"
https://twitter.com/BBCWorld/status/1768380569027498014,Thu Mar 14 20:55:57 +0000 2024,742143,FedEx truck hangs from bridge in New York state https://t.co/PgQJHobjlq,United States
https://twitter.com/BBCWorld/status/1768379482119823402,Thu Mar 14 20:51:38 +0000 2024,742143,Ryan Bayldon-Lumsden: The murder suspect standing for re-election in Australia https://t.co/dZwdRSOogC,"Louisiana, LA"
https://twitter.com/BBCWorld/status/1768373042298646950,Thu Mar 14 20:26:02 +0000 2024,742143,"The story of I Will Always Love You, 50 years on - from Dolly Parton to Whitney and Elvis https://t.co/JcRP5xPkCk",MA
https://twitter.com/BBCWorld/status/1768369193894699055,Thu Mar 14 20:10:45 +0000 2024,742143,Donald Trump seeks dismissal of classified documents case https://t.co/OkeJc42jxO,United States
https://twitter.com/BBCWorld/status/1768369015947161769,Thu Mar 14 20:10:02 +0000 2024,742143,Top Democrat Schumer calls for new Israel election https://t.co/cFBd90c1q3,us
https://twitter.com/BBCWorld/status/1768367773883777364,Thu Mar 14 20:05:06 +0000 2024,742143,Cancer patients stopped from leaving Gaza for treatment https://t.co/HdQXZGraqG,"Virginia Beach, Virginia"
https://twitter.com/BBCWorld/status/1768367514503848039,Thu Mar 14 20:04:04 +0000 2024,742143,Pierce Brosnan pleads guilty to hiking off trail in Yellowstone thermal area https://t.co/oVs6zWczrj,"Boston, Massachusetts"
https://twitter.com/BBCWorld/status/1768366682953691454,Thu Mar 14 20:00:46 +0000 2024,742143,Elon Musk's Starship goes 'farther than ever' https://t.co/Lfke0HWZ2M,"Minnesota, MN"
https://twitter.com/BBCWorld/status/1768362081714147670,Thu Mar 14 19:42:29 +0000 2024,742143,American Riviera Orchard: Meghan launches surprise new lifestyle brand https://t.co/IPquTP1d4U,U.S.A
https://twitter.com/BBCWorld/status/1768332811600052306,Thu Mar 14 17:46:10 +0000 2024,742143,Some Gaza cancer patients denied exit through Rafah https://t.co/HQdy7vuaxk,"Michigan, MI"
https://twitter.com/BBCWorld/status/1768329087972471082,Thu Mar 14 17:31:23 +0000 2024,742143,Prince William tells youth group: 'My wife's the arty one' https://t.co/ETnSAyBKy2,"Maine, ME"
https://twitter.com/BBCWorld/status/1768328241939439776,Thu Mar 14 17:28:01 +0000 2024,742143,Major internet outages reported across Africa https://t.co/MpPUCzZs4C,us
https://twitter.com/BBCWorld/status/1768327841626669481,Thu Mar 14 17:26:26 +0000 2024,742143,"RT @BBCNews: Grant Schapps plane's GPS signal 'jammed' near Russia's Kaliningrad
https://t.co/WSItedVskB","Chicago, Illinois"
https://twitter.com/BBCWorld/status/1768322279279042594,Thu Mar 14 17:04:19 +0000 2024,742143,German Stasi murder trial 50 years after Berlin Wall shooting https://t.co/aNl401YhHa,U.S.A
https://twitter.com/BBCWorld/status/1768313138351333769,Thu Mar 14 16:28:00 +0000 2024,742143,Vybz Kartel: Jamaica dancehall star's murder conviction overturned https://t.co/ogI2m28I6p,"Las Vegas, Nevada"
https://twitter.com/BBCWorld/status/1768313024618578313,Thu Mar 14 16:27:33 +0000 2024,742143,Tapeworm eggs in brain linked to undercooked bacon https://t.co/hwiLFOQtnV,U.S.A
https://twitter.com/BBCWorld/status/1768304769465012543,Thu Mar 14 15:54:45 +0000 2024,742143,CAA: Are India's claims about minorities in other countries true? https://t.co/6I2JX4wSXZ,"Wyoming, WY"
https://twitter.com/BBCWorld/status/1768292046572335178,Thu Mar 14 15:04:11 +0000 2024,742143,Spain MPs back amnesty law for Catalan separatists https://t.co/bH3JbtZMlU,NJ
https://twitter.com/BBCWorld/status/1768290811156770965,Thu Mar 14 14:59:17 +0000 2024,742143,Half million dollar 'protective dune' project lasts days https://t.co/4MGB6kfOP0,"Montana, MT"
https://twitter.com/BBCWorld/status/1768286751477408247,Thu Mar 14 14:43:09 +0000 2024,742143,SpaceX launch: New mammoth rocket lunched into space on third attempt https://t.co/UBBLw4YMFB,Maine
https://twitter.com/BBCWorld/status/1768282860153110921,Thu Mar 14 14:27:41 +0000 2024,742143,Zimbabwe police arrest self-proclaimed prophet Ishmael and rescue 251 children https://t.co/tNLdyCw31f,us
https://twitter.com/BBCWorld/status/1768271030999531763,Thu Mar 14 13:40:41 +0000 2024,742143,How do young Americans feel about a ban on TikTok? https://t.co/n9RN5AM6g4,MO
https://twitter.com/BBCWorld/status/1768270963563483545,Thu Mar 14 13:40:25 +0000 2024,742143,Olivia Rodrigo: Contraceptives handed out at singer's Missouri gig https://t.co/If5jF1PtG8,CT
https://twitter.com/BBCWorld/status/1768270326981328974,Thu Mar 14 13:37:53 +0000 2024,742143,"Space X launches its mammoth space rocket for a third time, after one exploded, and one effort was cut short

Follow live: ⬇️",us
https://twitter.com/BBCWorld/status/1768259532952666561,Thu Mar 14 12:54:59 +0000 2024,742143,Service celebrates life of Charlie Bird https://t.co/wutjsyxxIB,NJ US
https://twitter.com/BBCWorld/status/1768258316591890895,Thu Mar 14 12:50:09 +0000 2024,742143,Bola Tinubu: Nigeria won't pay a ransom to Kaduna kidnappers https://t.co/XV0DQ0jCoq, 
https://twitter.com/BBCWorld/status/1768258306139738615,Thu Mar 14 12:50:07 +0000 2024,742143,TikTok ban: China attacks 'bandit logic' of House vote https://t.co/7fld8kJHvO,us
https://twitter.com/BBCWorld/status/1768256536348905694,Thu Mar 14 12:43:05 +0000 2024,742143,Fear and chaos await Haitian migrants forced back over border https://t.co/ecna9BQtTn,United States
https://twitter.com/BBCWorld/status/1768252607296901455,Thu Mar 14 12:27:28 +0000 2024,742143,"60 migrants die as boat sinks in Mediterranean, survivors say https://t.co/EfbiLS3goH",U.S.A
https://twitter.com/BBCWorld/status/1768217152102810034,Thu Mar 14 10:06:35 +0000 2024,742143,India v England: Andy Zaltzman's four statistics that defined the series https://t.co/RL2LtfGYkQ,"Oklahoma, OK"
https://twitter.com/BBCWorld/status/1768211620851745129,Thu Mar 14 09:44:36 +0000 2024,742143,Hundreds rescued from love scam centre in the Philippines https://t.co/GICYl1THvW,us
https://twitter.com/BBCWorld/status/1768205684972175830,Thu Mar 14 09:21:01 +0000 2024,742143,African Games: Ghana hopes legacy will outlive current economic woes https://t.co/kEJLLRDhhI,"Georgia, GA"
https://twitter.com/BBCWorld/status/1768192967083278390,Thu Mar 14 08:30:29 +0000 2024,742143,Japan same-sex marriage ban ruled unconstitutional again by courts https://t.co/x6WPTXtB3z,"Ohio, OH"
https://twitter.com/BBCWorld/status/1768166674182586866,Thu Mar 14 06:46:00 +0000 2024,742143,Marlboro man sells $2.2bn stake in Bud Light-maker https://t.co/4SgJoHsh3g,Michigan
https://twitter.com/BBCWorld/status/1768166063072518525,Thu Mar 14 06:43:35 +0000 2024,742143,Jacob Zuma - the political wildcard in South Africa's election https://t.co/EXvjM3BCkF,"Ohio, OH"
https://twitter.com/BBCWorld/status/1768161390257197242,Thu Mar 14 06:25:00 +0000 2024,742143,Brighton fans remain hopeful ahead of Roma match https://t.co/VgRts5ehNj,"Sacramento, California"
https://twitter.com/BBCWorld/status/1768160173007286769,Thu Mar 14 06:20:10 +0000 2024,742143,University of Hull supports Ukrainian academics https://t.co/XuLUS2S8Yf,Illinois
https://twitter.com/BBCWorld/status/1768157323048923382,Thu Mar 14 06:08:51 +0000 2024,742143,"Matthew Perry 'felt like he was beating' his addiction issues, stepfather says https://t.co/2Y6edfc6VJ",Michigan
https://twitter.com/BBCWorld/status/1768119582814814419,Thu Mar 14 03:38:53 +0000 2024,742143,Russia election: Stage-managed vote will give Putin another term https://t.co/SY48pXKZdW,"Tampa, Florida"
https://twitter.com/BBCWorld/status/1768097393537335446,Thu Mar 14 02:10:42 +0000 2024,742143,Ballarat mine collapse: Man killed and another injured in Australian accident https://t.co/Yixf6j42kE,Rhode Island
https://twitter.com/BBCWorld/status/1768090193712599223,Thu Mar 14 01:42:06 +0000 2024,742143,Modern slavery: Woman speaks of exploitation and rape in UK https://t.co/71wehhZje7,"Minneapolis, Minnesota"
https://twitter.com/BBCWorld/status/1768081145361547550,Thu Mar 14 01:06:09 +0000 2024,742143,"Nex Benedict: Oklahoma teenager died by suicide, autopsy says https://t.co/dskTesd6sX",U.S.A
https://twitter.com/BBCWorld/status/1768067293194436610,Thu Mar 14 00:11:06 +0000 2024,742143,MH370: How Malaysia Airlines came back from twin tragedies https://t.co/SHk0bIwQ4m,"Louisiana, LA"
https://twitter.com/BBCWorld/status/1768040179875320152,Wed Mar 13 22:23:22 +0000 2024,742143,Denmark to start conscripting women for military service https://t.co/mIRKrwvsCl,U.S.A
https://twitter.com/BBCWorld/status/1768030104356020288,Wed Mar 13 21:43:19 +0000 2024,742143,Hunter Biden federal gun charges trial set for June https://t.co/eWsrk7ZbmG,"New Hampshire, NH"
https://twitter.com/BBCWorld/status/1768024094308475384,Wed Mar 13 21:19:27 +0000 2024,742143,James Crumbley: Deliberations begin for father of Michigan school gunman https://t.co/IPs7Ruu7Z0,U.S.A
https://twitter.com/BBCWorld/status/1768022243748008328,Wed Mar 13 21:12:05 +0000 2024,742143,US House passes bill that could ban TikTok nationwide https://t.co/C6IBVmtj0M,United States
https://twitter.com/BBCWorld/status/1768022237485875507,Wed Mar 13 21:12:04 +0000 2024,742143,UK man to travel to Ukraine to help abandoned animals https://t.co/2r1hIDFOgD,"Wyoming, WY"
https://twitter.com/BBCWorld/status/1768022170364518833,Wed Mar 13 21:11:48 +0000 2024,742143,Olivia Munn: US actress shares breast cancer diagnosis https://t.co/ogfIFdew5L,"West Virginia, WV"
https://twitter.com/BBCWorld/status/1767993903687356825,Wed Mar 13 19:19:29 +0000 2024,742143,Dutch anti-Islam populist Geert Wilders abandons PM bid https://t.co/LKhk00NkFE,"New Hampshire, NH"
https://twitter.com/BBCWorld/status/1767992034822926671,Wed Mar 13 19:12:03 +0000 2024,742143,Josh Cavallo: Adelaide United midfielder announces engagement https://t.co/kLDsvoCWCH,"Detroit, Michigan"
https://twitter.com/BBCWorld/status/1767966522763301011,Wed Mar 13 17:30:40 +0000 2024,742143,Staff at US wildlife centre wear fox mask to care for rescued kit https://t.co/kYZNJ8ikQt,us
https://twitter.com/BBCWorld/status/1767954188263137382,Wed Mar 13 16:41:40 +0000 2024,742143,Gaza war: UNRWA says Rafah aid centre hit by Israeli forces https://t.co/h3w8LZtsue,Nevada
https://twitter.com/BBCWorld/status/1767950238751326545,Wed Mar 13 16:25:58 +0000 2024,742143,Elon Musk and son visit Berlin Tesla plant after pylon fire https://t.co/OGSPT4EGKs,AR
https://twitter.com/BBCWorld/status/1767947364952584417,Wed Mar 13 16:14:33 +0000 2024,742143,Clues to why menopause evolved in whales and humans https://t.co/Y52eKMM4Vj,U.S.A
https://twitter.com/BBCWorld/status/1767943662581797207,Wed Mar 13 15:59:50 +0000 2024,742143,Israeli forces shoot dead 12-year-old Palestinian who set off firework https://t.co/u3E3t6y5AO,"South Dakota, SD"
https://twitter.com/BBCWorld/status/1767929443979350365,Wed Mar 13 15:03:20 +0000 2024,742143,Haiti violence: 'We're living with death on a daily basis' https://t.co/UcFPr7D454,United States
https://twitter.com/BBCWorld/status/1767929093490667738,Wed Mar 13 15:01:57 +0000 2024,742143,Georgia judge dismisses some Trump criminal charges https://t.co/2rPJz7jnDJ,"Washington, District of Columbia"
https://twitter.com/BBCWorld/status/1767927606437904659,Wed Mar 13 14:56:02 +0000 2024,742143,Deadly blast at restaurant kills two in China's Hebei https://t.co/pSGF1m1nEJ,U.S.A
