"url","created_at","user_id_str","full_text"
"https://twitter.com/Dr_Fatima30/status/1541800695497637888","Tue Jun 28 15:08:25 +0000 2022","1536586602541113346","The Chinese government has granted permission to all Pakistani students. Now it’s the responsibility of the state to speed up the process so that all students should return before this September. We are eagerly waiting to return asap.
@HEC_Pakistan @farzanakpmln @RTanveerPMLN"
"https://twitter.com/Uyghur1984/status/1542213284383932416","Wed Jun 29 18:27:54 +0000 2022","1442346430018965509","In #EastTurkestan, Chinese government classifies Uyghurs as “the enemy class” that needs to be extinguished! #CCP does not hide its intention of genocide. Yet, the world is not doing enough for the #Uyghurs!

What other evidence do we need to fight China?

https://t.co/5Yq6yZM3Vp"
"https://twitter.com/MamatjanJuma/status/1542130660709638145","Wed Jun 29 12:59:35 +0000 2022","898980210321870848","Leaked documents show #China  careful coordination of #Uyghur  #repression 
Speeches by a top #Xinjiang  official also lay out the #Chinese government’s rationale for the #crackdown https://t.co/V4m0phXDMB @RFA_UyghurNews @SeytoffAlim @RFANews"
"https://twitter.com/mfa_tanzania/status/1541794092815978503","Tue Jun 28 14:42:11 +0000 2022","2341682708","Minister for Foreign Affairs &amp; EAC, @Amb_Mulamula met with Mr. Ahmed Salim, son of Dr. Salim Ahmed Salim in Dar es Salaam. The son presented a memory photo from Chinese Government that shows Dr. Salim's efforts in ensuring that China retains her seat at the UNSC in 1971 https://t.co/NLqhrplzbC"
"https://twitter.com/btarunr/status/1542346527045459968","Thu Jun 30 03:17:22 +0000 2022","43513753","Americans laughed at us when we banned TikTok over security concerns. ""Thank God, the platform will be a lot less brown,"" they said.

Two years later, Karma came knocking, and they finally realized the Chinese government has dirt on each one of them."
"https://twitter.com/temabef/status/1541828008473919490","Tue Jun 28 16:56:57 +0000 2022","943517772","1. Bangkok Government Scholarship (MSc, PhD)
2. Chevening Scholarship UK (MSc)
3. Chinese Government Scholarships (MSc, PhD)
4. Commonwealth Shared Scholarships
5. DAAD Scholarship Germany
6. Danish Government Scholarship (MSc)
7. Eiffel Excellence Scholarship Program (MSc, PhD)"
"https://twitter.com/humblesci/status/1541391900498096128","Mon Jun 27 12:04:01 +0000 2022","1323922196071239686","""So not all the data we need is in China. There is every reason to think a proper inquiry could get hold of some of these details, even without the cooperation of the Chinese government."" Ridley"
"https://twitter.com/tkdb10/status/1542111457302675457","Wed Jun 29 11:43:17 +0000 2022","144813427","#Hikvision is owned and controlled by the #Chinese government and is used to further the persecution of the #Tibetan and #Uyghur people in the occupation of their countries by China. #BanHikvision in the #UK"
"https://twitter.com/PDChina/status/1541944537874018305","Wed Jun 29 00:40:00 +0000 2022","303862998","The second shipment of earthquake relief supplies donated by the Chinese government arrived at #Afghanistan's Kabul International Airport on Tuesday and has been handed over to the Afghan side. https://t.co/TPvWgvbB5v"
"https://twitter.com/ckwest542/status/1541820792949932039","Tue Jun 28 16:28:17 +0000 2022","27066867","Human Rights Lawyer Emma Reilly reveals that the UN is actively sharing the names of Uyghur dissidents with the Chinese Government,"
"https://twitter.com/ChinaGSProject/status/1542096184629760006","Wed Jun 29 10:42:35 +0000 2022","21507368","Construction of the $140 million Chinese-financed Parliament building in Zimbabwe is done. The building was almost entirely paid for by the Chinese government and provided as a ""gift"" to Zimbabwe.
https://t.co/UsvaRVjP6J"
"https://twitter.com/CGMeifangZhang/status/1542571207110836224","Thu Jun 30 18:10:10 +0000 2022","1222894323152195586","The Chinese Government announced RMB500mln emergency humanitarian assistance to Sri Lanka. 1,000 tonnes of rice, the first batch of a total of 10,000 tonnes pledged by China, has arrived in Colombo. We hope it will help Sri Lanka overcome the current difficulties. https://t.co/cRNC0gNMVh"
"https://twitter.com/mrbcyber/status/1541909703281840130","Tue Jun 28 22:21:35 +0000 2022","3224540611","The Chinese government uses a broad range of methods to try and silence people, from legal harassment like this to hacking, stalking and even physical threats."
"https://twitter.com/vshih2/status/1541579839794073601","Tue Jun 28 00:30:49 +0000 2022","65221182","The mystery of how the Chinese government has maintained basic operations is solved: more debt"
